categorySlug,playlistId,channelId,rate,views
LANG,PL831C7EBE482FAE49,UCEf0-WZoqYFzLZtx43KPvag,2,837141
LANG,PLA13262CA94535A05,UCEf0-WZoqYFzLZtx43KPvag,6,269830
LANG,PL369F72F988DF22B2,UCEf0-WZoqYFzLZtx43KPvag,9,873596
LANG,PL1C49DCD69E29636F,UCEf0-WZoqYFzLZtx43KPvag,2,704788
LANG,PL678996C2DB048370,UCEf0-WZoqYFzLZtx43KPvag,3,335804
LANG,PLFEC226168F183D3F,UCEf0-WZoqYFzLZtx43KPvag,5,947392
LANG,PL61F0F3B80EF676A3,UCEf0-WZoqYFzLZtx43KPvag,5,401511
LANG,PLC60ECB9E147D39E2,UCEf0-WZoqYFzLZtx43KPvag,2,969161
LANG,PL35ADE1F2B5ACB9D8,UCEf0-WZoqYFzLZtx43KPvag,9,781544
LANG,PLCD8CEE84D69FC366,UCEf0-WZoqYFzLZtx43KPvag,4,148457
LANG,PL70F41F45876912AF,UCEf0-WZoqYFzLZtx43KPvag,6,108040
LANG,PL536C20B62993E1F7,UCEf0-WZoqYFzLZtx43KPvag,9,768600
LANG,PLF23C3E5F27B532B5,UCEf0-WZoqYFzLZtx43KPvag,1,905925
LANG,PLE960ADE3EF91FD59,UCEf0-WZoqYFzLZtx43KPvag,6,881945
LANG,PL92CEAFDFAE78E4BE,UCEf0-WZoqYFzLZtx43KPvag,5,729885
LANG,PLFE7D245BE1658AC7,UCEf0-WZoqYFzLZtx43KPvag,7,435101
LANG,PLBBE3A69278CF83FA,UCEf0-WZoqYFzLZtx43KPvag,1,478772
LANG,PL30D4DB7781069386,UCEf0-WZoqYFzLZtx43KPvag,3,101936
LANG,PL3F2112FB1E1414B1,UCEf0-WZoqYFzLZtx43KPvag,7,281153
LANG,PL28EDEFFE525E078D,UCEf0-WZoqYFzLZtx43KPvag,2,813855
LANG,PL9D1FF557C57B6855,UCEf0-WZoqYFzLZtx43KPvag,8,262346
LANG,PLB267AEDE71076DCF,UCEf0-WZoqYFzLZtx43KPvag,2,37668
LANG,PL4EEF47D4FBDE6F81,UCEf0-WZoqYFzLZtx43KPvag,9,533021
LANG,PLB7DF6D9710A93FAB,UCEf0-WZoqYFzLZtx43KPvag,5,836455
LANG,PL8B412309914A79F7,UCEf0-WZoqYFzLZtx43KPvag,4,315117
LANG,PL4F452B8B04192E17,UCEf0-WZoqYFzLZtx43KPvag,5,765395
LANG,PL889643F894DC313B,UCEf0-WZoqYFzLZtx43KPvag,2,690489
LANG,PLC3CB7D17621135DB,UCEf0-WZoqYFzLZtx43KPvag,5,337171
LANG,PL2C8500AFDEDCE5DA,UCEf0-WZoqYFzLZtx43KPvag,3,7500
LANG,PL3830E61607C2F6AE,UCEf0-WZoqYFzLZtx43KPvag,1,49054
LANG,PL351A0F4FC038ABCF,UCEf0-WZoqYFzLZtx43KPvag,4,726202
LANG,PL10E0C254EB181EF7,UCEf0-WZoqYFzLZtx43KPvag,4,501116
LANG,PL6C6D87DBF8B4D0DF,UCEf0-WZoqYFzLZtx43KPvag,1,180291
LANG,PLDD6983FDCD073280,UCEf0-WZoqYFzLZtx43KPvag,5,256906
LANG,PL1D7EA3EA0D79BC7B,UCEf0-WZoqYFzLZtx43KPvag,9,155724
LANG,PL1D75A055E41447A0,UCEf0-WZoqYFzLZtx43KPvag,7,986713
LANG,PL2A89616615801E5C,UCEf0-WZoqYFzLZtx43KPvag,5,658205
LANG,PL25A5A7D073EC60DA,UCEf0-WZoqYFzLZtx43KPvag,5,49948
LANG,PLD2A23BBC5C6972C0,UCEf0-WZoqYFzLZtx43KPvag,5,630794
LANG,PL7EBC89821DE20F8A,UCEf0-WZoqYFzLZtx43KPvag,4,859702
LANG,PL91E8E101E56EAB7B,UCEf0-WZoqYFzLZtx43KPvag,3,347635
LANG,PLB32E34779FCD9569,UCEf0-WZoqYFzLZtx43KPvag,7,164636
LANG,PL479312F4E8B3CDB2,UCEf0-WZoqYFzLZtx43KPvag,4,210540
LANG,PL0E1EFBA6D6D5D177,UCEf0-WZoqYFzLZtx43KPvag,1,602550
LANG,PL0CC6082D34854357,UCEf0-WZoqYFzLZtx43KPvag,7,75610
LANG,PL64A21799280B64DD,UCEf0-WZoqYFzLZtx43KPvag,3,141169
LANG,PLFFAD7E2CCE6ED998,UCEf0-WZoqYFzLZtx43KPvag,1,724224
LANG,PL12EC2A127B00C059,UCEf0-WZoqYFzLZtx43KPvag,8,699702
LANG,PLC77EDB0EDFACB509,UCEf0-WZoqYFzLZtx43KPvag,6,87998
LANG,PL544FF052EFF77605,UCEf0-WZoqYFzLZtx43KPvag,7,272397
LANG,PLD1E3D91737E049E0,UCEf0-WZoqYFzLZtx43KPvag,5,724386
LANG,PL61CBED64980AB221,UCEf0-WZoqYFzLZtx43KPvag,6,782744
LANG,PLBF198225F2BFDF37,UCEf0-WZoqYFzLZtx43KPvag,9,470702
LANG,PL8E8A193B1128DC10,UCEf0-WZoqYFzLZtx43KPvag,9,292060
LANG,PL41DFC98BCB76516B,UCEf0-WZoqYFzLZtx43KPvag,9,707938
LANG,PL1B3C3142972FAA61,UCEf0-WZoqYFzLZtx43KPvag,2,885006
LANG,PLBCF107002DDDBCE0,UCEf0-WZoqYFzLZtx43KPvag,7,431460
LANG,PLB1CE09C5F5B7EB1D,UCEf0-WZoqYFzLZtx43KPvag,3,685657
LANG,PLC697518979BCB776,UCEf0-WZoqYFzLZtx43KPvag,4,3019
LANG,PL2383A5A5498DCE3F,UCEf0-WZoqYFzLZtx43KPvag,5,777048
LANG,PL60F0B800A14DA004,UCEf0-WZoqYFzLZtx43KPvag,1,249882
LANG,PLFF4CD00C0F6FC925,UCEf0-WZoqYFzLZtx43KPvag,3,794734
LANG,PLCFA88444E0D36917,UCEf0-WZoqYFzLZtx43KPvag,8,113432
LANG,PL826B4BB6E6DE2521,UCEf0-WZoqYFzLZtx43KPvag,4,374285
LANG,PL0FD0B77CD0081E6B,UCEf0-WZoqYFzLZtx43KPvag,4,976101
LANG,PL1AFB956979490A7C,UCEf0-WZoqYFzLZtx43KPvag,2,464227
LANG,PL7D90F3BCE8B83255,UCEf0-WZoqYFzLZtx43KPvag,8,146074
LANG,PLACCF36D2D6321F84,UCEf0-WZoqYFzLZtx43KPvag,8,23036
LANG,PL1356486C22262A09,UCEf0-WZoqYFzLZtx43KPvag,3,214736
LANG,PL03F58BE02CC75299,UCEf0-WZoqYFzLZtx43KPvag,7,61638
LANG,PLC4142A30D593EA93,UCEf0-WZoqYFzLZtx43KPvag,3,474230
LANG,PL58C92D8011D5D4B6,UCEf0-WZoqYFzLZtx43KPvag,4,306524
LANG,PL82A431A462630E21,UCEf0-WZoqYFzLZtx43KPvag,5,186836
LANG,PL9784261C78FEB330,UCEf0-WZoqYFzLZtx43KPvag,6,214322
LANG,PLF8E5777F0A1E423E,UCEf0-WZoqYFzLZtx43KPvag,4,714241
LANG,PL0789AC23A0985DF1,UCEf0-WZoqYFzLZtx43KPvag,6,804738
LANG,PLC21B41FFF0E7BA8C,UCEf0-WZoqYFzLZtx43KPvag,4,121120
LANG,PLDA12AEF762354486,UCEf0-WZoqYFzLZtx43KPvag,6,431327
LANG,PL8F0E9011975B16F4,UCEf0-WZoqYFzLZtx43KPvag,8,396615
LANG,PLC757BFE1C365A367,UCEf0-WZoqYFzLZtx43KPvag,9,670386
LANG,PLC35708AB3A3DBA7D,UCEf0-WZoqYFzLZtx43KPvag,2,89379
LANG,PLE723E970EA098FCB,UCEf0-WZoqYFzLZtx43KPvag,3,687431
LANG,PLEEB8962C4EDF8236,UCEf0-WZoqYFzLZtx43KPvag,3,735872
LANG,PL831DCB79048C8D86,UCEf0-WZoqYFzLZtx43KPvag,7,508014
LANG,PLEFAF80E0B08E4C6B,UCEf0-WZoqYFzLZtx43KPvag,6,838922
LANG,PL902E51A806A32D36,UCEf0-WZoqYFzLZtx43KPvag,7,191511
LANG,PL2B649E3E3A575422,UCEf0-WZoqYFzLZtx43KPvag,1,943598
LANG,PL24C19C663D9F1F3B,UCEf0-WZoqYFzLZtx43KPvag,8,905522
LANG,PL4262B6A7D9807188,UCEf0-WZoqYFzLZtx43KPvag,6,322539
LANG,PL76937636DA4D5686,UCEf0-WZoqYFzLZtx43KPvag,5,266836
LANG,PL68A48F319EFF96E0,UCEf0-WZoqYFzLZtx43KPvag,1,406120
LANG,PLCD969860DAC4B827,UCEf0-WZoqYFzLZtx43KPvag,2,67697
LANG,PL66E3ACE7FD8FB9D6,UCEf0-WZoqYFzLZtx43KPvag,4,578092
LANG,PLC00E125C79C6269A,UCEf0-WZoqYFzLZtx43KPvag,1,145712
LANG,PL7BF5EA0D41B43D00,UCEf0-WZoqYFzLZtx43KPvag,1,583023
LANG,PLE0257567CD79BC5F,UCEf0-WZoqYFzLZtx43KPvag,8,868125
LANG,PL0649122AE6C819DB,UCEf0-WZoqYFzLZtx43KPvag,3,544675
LANG,PL0900B4E302579F25,UCEf0-WZoqYFzLZtx43KPvag,5,552220
LANG,PL87ACC7EF543A8C12,UCEf0-WZoqYFzLZtx43KPvag,5,523296
LANG,PLB50DA2E2C5298C23,UCEf0-WZoqYFzLZtx43KPvag,9,440737
LANG,PL963D2F3CA6208B3B,UCEf0-WZoqYFzLZtx43KPvag,6,352266
LANG,PLC36F18BEFAF2298C,UCEf0-WZoqYFzLZtx43KPvag,4,322688
LANG,PLF9ED20B2FE24A897,UCEf0-WZoqYFzLZtx43KPvag,9,906481
LANG,PL4340E8D7C0023675,UCEf0-WZoqYFzLZtx43KPvag,9,623738
LANG,PLD3AE04570DFC9FF4,UCEf0-WZoqYFzLZtx43KPvag,1,442782
LANG,PLBE9B0B4C09D4470A,UCEf0-WZoqYFzLZtx43KPvag,3,218837
LANG,PLE519771899ACEA79,UCEf0-WZoqYFzLZtx43KPvag,4,847072
LANG,PLCC52D1EF39F407F0,UCEf0-WZoqYFzLZtx43KPvag,5,134641
LANG,PLDB97FD75BD932FEC,UCEf0-WZoqYFzLZtx43KPvag,7,806172
LANG,PL27B3DB04A72F47DD,UCEf0-WZoqYFzLZtx43KPvag,3,663622
LANG,PL659D3EC6A3D28509,UCEf0-WZoqYFzLZtx43KPvag,1,937421
LANG,PLFA500DF79E2784E8,UCEf0-WZoqYFzLZtx43KPvag,7,64109
LANG,PL91A841972FDB759A,UCEf0-WZoqYFzLZtx43KPvag,8,232435
LANG,PLB0F499CFAC9DB69E,UCEf0-WZoqYFzLZtx43KPvag,1,812396
LANG,PL266C0CB0E58FFF16,UCEf0-WZoqYFzLZtx43KPvag,4,694872
LANG,PL74E1A67A695F32B1,UCEf0-WZoqYFzLZtx43KPvag,5,414191
LANG,PL76D5EB44E82F0D92,UCEf0-WZoqYFzLZtx43KPvag,8,180195
LANG,PLCB0A7B9C560DDB8D,UCEf0-WZoqYFzLZtx43KPvag,9,896891
LANG,PL2305FC87B55E0FA2,UCEf0-WZoqYFzLZtx43KPvag,9,491179
LANG,PLCCEC0FA997B298FE,UCEf0-WZoqYFzLZtx43KPvag,2,463681
LANG,PL707C39C91F66AE5F,UCEf0-WZoqYFzLZtx43KPvag,2,732853
LANG,PLFBBA23E5BADAD709,UCEf0-WZoqYFzLZtx43KPvag,3,227474
LANG,PL11BD3E7DC169BC2A,UCEf0-WZoqYFzLZtx43KPvag,2,91204
LANG,FLEf0-WZoqYFzLZtx43KPvag,UCEf0-WZoqYFzLZtx43KPvag,3,970827
LANG,PLE583B4C37C568020,UCEf0-WZoqYFzLZtx43KPvag,9,664627
LANG,PL0570682956F721F0,UCEf0-WZoqYFzLZtx43KPvag,4,147421
LANG,PL4A5E333A3C43D9E9,UCEf0-WZoqYFzLZtx43KPvag,9,573935
LANG,PL48278CBCB783039D,UCEf0-WZoqYFzLZtx43KPvag,2,252899
LANG,PL16F4212D7AD8446A,UCEf0-WZoqYFzLZtx43KPvag,7,152545
LANG,PLF98C245B3A6C5DFE,UCEf0-WZoqYFzLZtx43KPvag,5,249305
LANG,PLF7423AF87E2AC4B3,UCEf0-WZoqYFzLZtx43KPvag,9,365365
LANG,PL407E27B950070D14,UCEf0-WZoqYFzLZtx43KPvag,5,377671
LANG,PL2E98EB3A4132CEC0,UCEf0-WZoqYFzLZtx43KPvag,5,394731
LANG,PLD8ADF4D8BE7FB54E,UCEf0-WZoqYFzLZtx43KPvag,1,818466
LANG,PLEF84433D2E929C51,UCEf0-WZoqYFzLZtx43KPvag,8,736728
LANG,PLB28FC2BEE50D5F8E,UCEf0-WZoqYFzLZtx43KPvag,3,537855
EGNE,PLHEILh2SIoI_fTfT2acooeq8R_P28_lhg,UCrEEOv8fg9moc52VKrClyig,6,725051
EGNE,PLHEILh2SIoI8l5XfLqRw-A_e_e1muv7JN,UCrEEOv8fg9moc52VKrClyig,7,400030
EGNE,PLHEILh2SIoI_nyxo2Z2xw4DEQfg573Pvv,UCrEEOv8fg9moc52VKrClyig,6,2441
EGNE,PLHEILh2SIoI-d4oH-Ml7BaZvB8ZzfhgOe,UCrEEOv8fg9moc52VKrClyig,1,262545
EGNE,PLHEILh2SIoI_XV5eCAJ2kyBnDTMxQDtzK,UCrEEOv8fg9moc52VKrClyig,6,655566
EGNE,PLHEILh2SIoI8MABqoXoHs_PTXA7OREVQc,UCrEEOv8fg9moc52VKrClyig,9,307116
EGNE,PLHEILh2SIoI_OsDXrocR7PbcyyzWt7B64,UCrEEOv8fg9moc52VKrClyig,4,518947
EGNE,PLHEILh2SIoI87pnCz3C9_HbNZAb-IZKfl,UCrEEOv8fg9moc52VKrClyig,5,617490
EGNE,PLHEILh2SIoI80mC8T6qRs_FUaKvNjbIx8,UCrEEOv8fg9moc52VKrClyig,4,213340
EGNE,PLHEILh2SIoI85GW0XnWynXquq1VJG9JVK,UCrEEOv8fg9moc52VKrClyig,4,616819
EGNE,PLHEILh2SIoI_IrCghCzZHyXLrhMF71cKb,UCrEEOv8fg9moc52VKrClyig,3,775413
EGNE,PLHEILh2SIoI_L_9x-ShnFj0JJTyLchXMM,UCrEEOv8fg9moc52VKrClyig,6,546244
EGNE,PLHEILh2SIoI9Ac-Uhdni4aEDOPqr-VZ1R,UCrEEOv8fg9moc52VKrClyig,7,384586
EGNE,PLHEILh2SIoI_ITHl4ESV2XeeuN7cPXiIr,UCrEEOv8fg9moc52VKrClyig,2,806740
INTE,PLC51FJvpvRvzZEjyNmwOG9DQ9xqKNecUr,UCye0TMXdb_zdfvVgXA0XtkA,4,220259
INTE,PLC51FJvpvRvwWfYsQMq1sCmVL-hEfDEpY,UCye0TMXdb_zdfvVgXA0XtkA,3,741991
INTE,PLC51FJvpvRvwPoOb3n80zppJIgWDf1wvQ,UCye0TMXdb_zdfvVgXA0XtkA,1,847694
INTE,PLC51FJvpvRvyK3n1d-Kth7ldHO__Tpygr,UCye0TMXdb_zdfvVgXA0XtkA,7,656237
INTE,PLC51FJvpvRvxAdEO8t6mLXt2m0UMxZrnI,UCye0TMXdb_zdfvVgXA0XtkA,1,249022
MATH,PLql1guR0G27uSer6N0NnDWvtkUC_SfXdX,UCs8a-pNM8EHKKU28XQLetLw,8,977125
MATH,PLql1guR0G27slZI6BxhzRplJ2M2xFsFf3,UCs8a-pNM8EHKKU28XQLetLw,7,410607
MATH,PLql1guR0G27vWI6xygAyya2UWg0olrVoB,UCs8a-pNM8EHKKU28XQLetLw,3,256221
MATH,PLql1guR0G27tnmUOOIFbjomWg9LDgbX0f,UCs8a-pNM8EHKKU28XQLetLw,5,426194
MATH,PLql1guR0G27va7CAWlHoTQxhkou0tHpZv,UCs8a-pNM8EHKKU28XQLetLw,3,151030
MATH,PLql1guR0G27tBLI5ERNVUmWlf9H2j6CqW,UCs8a-pNM8EHKKU28XQLetLw,1,110244
MATH,PLql1guR0G27vdWY8EM6E8mYWIZhpRrefz,UCs8a-pNM8EHKKU28XQLetLw,6,417593
PSDV,PL6dL3ACWCL8fKWXrw4w7wi9VaaRmDwt3R,UCb6Pzsn8oIFv1N8eGem570A,2,126701
PSDV,PL6dL3ACWCL8cIVmBrzwD8JEy2i9jZUWgA,UCb6Pzsn8oIFv1N8eGem570A,3,921665
PSDV,PL6dL3ACWCL8fIB2l-UQNQbqhANl8g3avL,UCb6Pzsn8oIFv1N8eGem570A,5,498285
PSDV,PL6dL3ACWCL8c_Vw8F0-97LPMr927tkAFV,UCb6Pzsn8oIFv1N8eGem570A,9,540794
PSDV,PL6dL3ACWCL8ebFVL96B5PPrFv4gxckJu8,UCb6Pzsn8oIFv1N8eGem570A,6,908273
PSDV,PL6dL3ACWCL8e3XkjcecqjPEYnfyulUoJ6,UCb6Pzsn8oIFv1N8eGem570A,1,828554
PHYS,PL0pJUwkI0YCZ74ri5ukEpVwbYl1TskvVV,UCQM4SoZofZWuG6v7JRTk4rg,7,759191
PHYS,PL0pJUwkI0YCaDkuO3tuN4_NvQZ7ZoP5gl,UCQM4SoZofZWuG6v7JRTk4rg,3,169797
PHYS,PL0pJUwkI0YCbzrrxH5FAcQ_ThD12xOEl1,UCQM4SoZofZWuG6v7JRTk4rg,5,487508
PHYS,PL0pJUwkI0YCZnG-eJ2uGXndfFrGD0Rsv3,UCQM4SoZofZWuG6v7JRTk4rg,7,605055
PHYS,PL0pJUwkI0YCbHRSpQ_O_kQ9Qbbx8VTwks,UCQM4SoZofZWuG6v7JRTk4rg,3,543331
PHYS,PL0pJUwkI0YCZRYrgKqHXZ0XCIu11afbJ8,UCQM4SoZofZWuG6v7JRTk4rg,1,57289
PHYS,PL0pJUwkI0YCbhsS5k0E7QR_oullkblLlh,UCQM4SoZofZWuG6v7JRTk4rg,7,704587
PHYS,PL0pJUwkI0YCZXzS1TF1IPXeJ0z5OKXYu4,UCQM4SoZofZWuG6v7JRTk4rg,8,492116
PHYS,PL0pJUwkI0YCb0tenWt5CkbfG8ugLVnuix,UCQM4SoZofZWuG6v7JRTk4rg,9,504912
PHYS,PL0pJUwkI0YCYKhefPDR4_2RdisQQFvLyE,UCQM4SoZofZWuG6v7JRTk4rg,7,116908
PHYS,PL0pJUwkI0YCYk1TPTwB9I3ZkhXanP_VLt,UCQM4SoZofZWuG6v7JRTk4rg,8,521840
PHYS,PL0pJUwkI0YCYs-XDtLgxQ_BuWRRFgVFGY,UCQM4SoZofZWuG6v7JRTk4rg,8,282508
PHYS,PL0pJUwkI0YCZZegqDlZEQFIJZbIFTOWvr,UCQM4SoZofZWuG6v7JRTk4rg,6,593218
PHYS,PL0pJUwkI0YCaSn6hh0QHhl1vfdY8A1ghC,UCQM4SoZofZWuG6v7JRTk4rg,8,210806
PHYS,PL0pJUwkI0YCaGdSZIzz8lkOjrC8Iosbd6,UCQM4SoZofZWuG6v7JRTk4rg,8,696269
PHYS,PL0pJUwkI0YCbC3wud0T3nnh7F15PYbcsw,UCQM4SoZofZWuG6v7JRTk4rg,7,639204
PHYS,PL0pJUwkI0YCZw-Gl7aLqeLgBNEwERAi_n,UCQM4SoZofZWuG6v7JRTk4rg,9,401860
MATH,PLU5aQXLWR3_za0hcdZH2b28MkIXSyHOE2,UCRXuOXLW3LcQLWvxbZiIZ0w,6,697168
MATH,PLU5aQXLWR3_wuWOWMA-8aPLhp4p3sZdK2,UCRXuOXLW3LcQLWvxbZiIZ0w,8,78936
MATH,PLU5aQXLWR3_xDN0M2ZeZ_zHIia0e42_3O,UCRXuOXLW3LcQLWvxbZiIZ0w,4,853108
MATH,PLU5aQXLWR3_yYS0ZYRA-5g5YSSYLNZ6Mc,UCRXuOXLW3LcQLWvxbZiIZ0w,5,349354
MATH,PLU5aQXLWR3_zDq9QnnC6QWY0C-cFtSr4C,UCRXuOXLW3LcQLWvxbZiIZ0w,8,938292
MATH,PLU5aQXLWR3_wDJi9fDQar3GQVfZD4SlbX,UCRXuOXLW3LcQLWvxbZiIZ0w,6,98010
MATH,PLU5aQXLWR3_x1bjE2rbvRn8sse81AUYZk,UCRXuOXLW3LcQLWvxbZiIZ0w,2,548660
EGNE,PL7AEDF86AABA1AA9A,UC4a-Gbdw7vOaccHmFo40b9g,3,13153
MATH,PLF763A77A7EE3429D,UC4a-Gbdw7vOaccHmFo40b9g,2,837540
SCLS,PLAEA5E9ACA1508F92,UC4a-Gbdw7vOaccHmFo40b9g,8,868510
MATH,PLE23E2FDF6E935778,UC4a-Gbdw7vOaccHmFo40b9g,2,731407
HLTH,PL01AEFFF7C4C3C881,UC4a-Gbdw7vOaccHmFo40b9g,1,821706
PSDV,PL83DF21B47327EDFE,UC4a-Gbdw7vOaccHmFo40b9g,2,879358
PSDV,PL20CEC80FE46830DE,UC4a-Gbdw7vOaccHmFo40b9g,6,605928
SCLS,PL6C586B2226255BD8,UC4a-Gbdw7vOaccHmFo40b9g,9,604306
INTE,PL36E7A2B75028A3D6,UC4a-Gbdw7vOaccHmFo40b9g,8,648453
PHYS,PL5CED85D3746F6127,UC4a-Gbdw7vOaccHmFo40b9g,7,995648
MATH,PL33BB6C4FE847602F,UC4a-Gbdw7vOaccHmFo40b9g,7,199237
MATH,PL1C68557896CFABA8,UC4a-Gbdw7vOaccHmFo40b9g,3,406982
MATH,PL7A6A47ED537EB925,UC4a-Gbdw7vOaccHmFo40b9g,9,722526
MATH,PLA1B5F09DE551ECD5,UC4a-Gbdw7vOaccHmFo40b9g,2,28160
PHYS,PL2186CFB2CE12A8B5,UC4a-Gbdw7vOaccHmFo40b9g,6,96386
SCLS,PLD2DC08AECFD90850,UC4a-Gbdw7vOaccHmFo40b9g,9,648151
MATH,PL1824F04B0CEF5095,UC4a-Gbdw7vOaccHmFo40b9g,3,701995
MATH,PLDF4D9FDDCD25EC2E,UC4a-Gbdw7vOaccHmFo40b9g,9,493293
MATH,PL50D1D09ABE9CE271,UC4a-Gbdw7vOaccHmFo40b9g,2,762489
PHYS,PL7305D1BC80498DA6,UC4a-Gbdw7vOaccHmFo40b9g,5,173058
MATH,PL3128E15B8D159842,UC4a-Gbdw7vOaccHmFo40b9g,2,665140
MATH,PL8956F31CD4DDA9FA,UC4a-Gbdw7vOaccHmFo40b9g,3,241363
HUMA,PLAC6B9F15C835224C,UC4a-Gbdw7vOaccHmFo40b9g,8,763149
MATH,PL6C6E2833B19F17AE,UC4a-Gbdw7vOaccHmFo40b9g,5,14050
MATH,PL44D72BB7BED3A172,UC4a-Gbdw7vOaccHmFo40b9g,4,323990
PHYS,PL7A9646BC5110CF64,UC4a-Gbdw7vOaccHmFo40b9g,6,51101
PHYS,PL166048DD75B05C0D,UC4a-Gbdw7vOaccHmFo40b9g,4,740675
BUSN,PL370CD04C45C6BB81,UC4a-Gbdw7vOaccHmFo40b9g,5,80321
PSDV,PL4DD9C4B87E960720,UC4a-Gbdw7vOaccHmFo40b9g,3,83530
BUSN,PL3C1664BF6E9E3C8F,UC4a-Gbdw7vOaccHmFo40b9g,9,366388
BUSN,PL4EF8BA0ADAAA1B05,UC4a-Gbdw7vOaccHmFo40b9g,9,244890
MATH,PL1328115D3D8A2566,UC4a-Gbdw7vOaccHmFo40b9g,5,837543
BUSN,PLCADCB4565CFACEBF,UC4a-Gbdw7vOaccHmFo40b9g,9,355682
EGNE,PLFE3A143757536D07,UC4a-Gbdw7vOaccHmFo40b9g,2,166622
MATH,PLDF7228D0F377BD07,UC4a-Gbdw7vOaccHmFo40b9g,9,590081
MATH,PL9DAFA5380375E44A,UC4a-Gbdw7vOaccHmFo40b9g,2,265303
MATH,PL3EF88D8D529A562E,UC4a-Gbdw7vOaccHmFo40b9g,4,777877
MATH,PLCBA57C878A4A52D8,UC4a-Gbdw7vOaccHmFo40b9g,2,448291
BUSN,PLBE233FA3D593154E,UC4a-Gbdw7vOaccHmFo40b9g,6,862793
BUSN,PLCECDA315A8848B99,UC4a-Gbdw7vOaccHmFo40b9g,3,464140
BUSN,PL945E4F0ED131E4D1,UC4a-Gbdw7vOaccHmFo40b9g,5,117129
MATH,PL96AE8D9C68FEB902,UC4a-Gbdw7vOaccHmFo40b9g,8,262375
MATH,PLFD0EB975BA0CC1E0,UC4a-Gbdw7vOaccHmFo40b9g,7,158394
MATH,PLE32009038DDECA10,UC4a-Gbdw7vOaccHmFo40b9g,8,355636
MATH,PLC58778F28211FA19,UC4a-Gbdw7vOaccHmFo40b9g,3,820862
PSDV,PL31AED425C1B489F6,UC4a-Gbdw7vOaccHmFo40b9g,2,238991
PHYS,PLAD5B880806EBE0A4,UC4a-Gbdw7vOaccHmFo40b9g,8,36202
PHYS,PL26812DF9846578C3,UC4a-Gbdw7vOaccHmFo40b9g,7,681801
MATH,PL301908982CBFE20D,UC4a-Gbdw7vOaccHmFo40b9g,8,436312
MATH,PL238F98B2C6422A95,UC4a-Gbdw7vOaccHmFo40b9g,8,988461
SCLS,PL9ECA8AEB409B3E4F,UC4a-Gbdw7vOaccHmFo40b9g,2,784393
MATH,PL7AF1C14AF1B05894,UC4a-Gbdw7vOaccHmFo40b9g,6,272037
MATH,PLD6DA74C1DBF770E7,UC4a-Gbdw7vOaccHmFo40b9g,8,339020
MATH,PLE88E3C9C7791BD2D,UC4a-Gbdw7vOaccHmFo40b9g,7,942726
MATH,PL19E79A0638C8D449,UC4a-Gbdw7vOaccHmFo40b9g,3,115443
LANG,PLsr1ERsR7y1m1voca3cWuOAzhuo_tb8dK,UC5bjJ5x0i_XRGTMHF2IoL8w,3,376058
LANG,PLsr1ERsR7y1nvohAwUNqdIMYWfVPjaH8l,UC5bjJ5x0i_XRGTMHF2IoL8w,3,174077
LANG,PLsr1ERsR7y1kUptW3Lc4GkknKLN1RSK1N,UC5bjJ5x0i_XRGTMHF2IoL8w,5,321837
LANG,PLsr1ERsR7y1kPNrfbpljPRfu_pBvxYS1J,UC5bjJ5x0i_XRGTMHF2IoL8w,8,517978
LANG,PLsr1ERsR7y1myCVp5E5fQ06Q0R1OyTaY0,UC5bjJ5x0i_XRGTMHF2IoL8w,3,638179
LANG,PLsr1ERsR7y1n6cKjgvzVut62A_g0xIrb6,UC5bjJ5x0i_XRGTMHF2IoL8w,2,587559
LANG,PLsr1ERsR7y1kqo7us0Hksr6oeNELZMQNe,UC5bjJ5x0i_XRGTMHF2IoL8w,6,573382
LANG,PLsr1ERsR7y1kdTYx-6jRJ8xCnQwWVHtFE,UC5bjJ5x0i_XRGTMHF2IoL8w,2,296031
LANG,PLsr1ERsR7y1msjS-eQzSb0SfYId0Cyhnq,UC5bjJ5x0i_XRGTMHF2IoL8w,2,93249
LANG,PLsr1ERsR7y1kcIlz7khCw4ZR6mz3jvCSH,UC5bjJ5x0i_XRGTMHF2IoL8w,2,700543
LANG,PLsr1ERsR7y1lO8iWHACNJ-JqkBOw_Jlan,UC5bjJ5x0i_XRGTMHF2IoL8w,8,937528
LANG,PL1D418C77450DF82F,UC5bjJ5x0i_XRGTMHF2IoL8w,8,472578
LANG,PL64EF98241F1D8556,UC5bjJ5x0i_XRGTMHF2IoL8w,7,815883
LANG,PL9BD7731DD2FCB7F4,UC5bjJ5x0i_XRGTMHF2IoL8w,6,99889
LANG,PL0EBECDA17F644F99,UC5bjJ5x0i_XRGTMHF2IoL8w,9,355471
LANG,PL91A4EFA8400C6E36,UC5bjJ5x0i_XRGTMHF2IoL8w,3,41887
LANG,PLIJpKYMhgkt0FQo5-EiOcrwXSHiUwZuDy,UCKJwad7VjIWpJX4MZbqUyrA,2,924394
LANG,PLIJpKYMhgkt0Z4vFa6FgsrBrFMKzMhP2T,UCKJwad7VjIWpJX4MZbqUyrA,7,547645
LANG,PLIJpKYMhgkt3OzCLnRj9HYV33mKDjO3oP,UCKJwad7VjIWpJX4MZbqUyrA,1,254727
LANG,PLIJpKYMhgkt1DTwdcflXR8KsfAweBx2hD,UCKJwad7VjIWpJX4MZbqUyrA,7,316874
